user_id,session_count,avg_session_duration,feature_1_usage,feature_2_usage,total_actions,last_active_days_ago,crash_count,feedback_submitted,device_type,gender,education,age,mode,churned
U3753,6,4.86,4,6,159,0,0,0,Android,female,college,25,1,0
U3754,8,7.34,5,10,255,4,1,0,iOS,female,college,5,1,0
U3755,6,4.86,4,6,159,0,0,0,Android,male,college,16,1,0
U3756,12,6.59,6,9,306,3,0,0,iOS,male,NEET,23,1,0
U3757,7,4.09,7,8,241,3,1,0,iOS,male,JEE,22,1,0
U3758,10,5.63,6,4,388,3,0,1,Android,male,JEE,16,1,0
U3759,12,6.17,2,11,94,3,0,0,Android,male,school,22,0,0
U3760,5,8.02,4,11,223,8,2,1,Android,male,school,27,1,0
U3761,9,6.47,2,5,49,0,1,0,Android,male,NEET,15,1,0
U3762,12,6.18,2,10,44,3,2,1,Android,female,JEE,6,1,0
U3763,7,4.83,6,7,18,7,0,0,Android,male,JEE,30,1,0
U3764,9,7.84,4,5,451,7,1,0,iOS,female,JEE,21,0,0
U3765,11,9.78,4,3,367,10,2,1,Android,female,college,11,1,0
U3766,4,4.32,5,8,273,8,0,0,iOS,female,college,11,1,0
U3767,7,4.09,7,8,241,3,1,0,iOS,female,JEE,29,0,0
U3768,6,3.99,5,10,401,0,0,0,iOS,female,school,22,0,0
U3769,14,5.64,3,4,18,7,1,1,Android,female,college,16,1,0
U3770,7,4.92,4,7,405,3,0,1,iOS,male,college,28,0,0
U3771,10,5.65,8,10,270,2,0,0,Android,male,JEE,20,1,0
U3772,6,7.44,3,3,171,4,0,0,Android,female,school,15,0,0
U3773,16,3.88,4,7,45,6,1,0,Android,male,JEE,24,1,0
U3774,8,5.54,6,5,290,1,0,1,Android,male,JEE,25,0,0
U3775,5,8.02,4,11,223,8,2,1,Android,male,NEET,11,0,0
U3776,3,5.79,2,10,172,9,2,0,Android,female,college,10,0,0
U3777,8,4.9,9,11,406,10,1,1,iOS,male,JEE,25,1,0
U3778,11,9.78,4,3,367,10,2,1,Android,male,JEE,15,1,0
U3779,9,6.47,2,5,49,0,1,0,Android,male,college,25,1,0
U3780,11,6.71,6,7,387,10,1,1,Android,female,school,15,1,0
U3781,11,4.3,4,4,202,2,0,0,iOS,female,JEE,9,1,0
U3782,13,4.8,4,9,125,1,0,0,Android,male,NEET,20,1,0
U3783,12,4.94,6,3,496,4,0,0,iOS,female,NEET,19,1,0
U3784,10,7.02,4,2,373,9,0,1,Android,female,JEE,23,0,0
U3785,10,8.4,7,7,40,3,0,0,iOS,male,JEE,27,1,0
U3786,6,5.43,2,6,104,9,0,1,iOS,male,college,22,1,0
U3787,6,8.51,8,4,376,9,0,1,iOS,female,college,16,1,0
U3788,16,3.88,4,7,45,6,1,0,Android,male,JEE,6,1,0
U3789,6,10.18,5,5,295,3,1,0,iOS,female,NEET,20,0,0
U3790,11,5.33,6,7,303,4,2,0,iOS,female,school,17,1,0
U3791,7,7.3,3,5,292,9,1,0,iOS,male,JEE,15,1,0
U3792,12,6.18,2,10,44,3,2,1,Android,male,school,19,1,0
U3793,8,8.4,4,5,163,3,0,1,iOS,male,school,21,0,0
U3794,6,9.67,5,9,250,8,0,0,iOS,female,college,21,1,0
U3795,12,3.33,6,12,366,4,0,1,iOS,male,school,16,1,0
U3796,11,7.38,1,4,173,0,0,0,iOS,female,school,24,0,0
U3797,12,4.1,5,10,234,7,1,0,Android,male,college,21,1,0
U3798,9,4.8,5,6,219,3,1,0,Android,female,college,24,1,0
U3799,7,6.03,3,9,464,0,1,1,Android,male,NEET,30,0,0
U3800,11,4.74,7,7,42,3,0,0,iOS,female,college,13,1,0
U3801,11,4.98,5,7,36,7,0,1,iOS,male,school,25,1,0
U3802,11,4.86,3,5,246,10,0,0,Android,female,JEE,17,0,0
U3803,8,6.38,8,6,303,10,0,0,iOS,male,JEE,27,1,0
U3804,8,3.8,7,5,59,6,0,0,Android,female,JEE,11,0,0
U3805,10,3.46,8,9,204,9,1,0,iOS,female,NEET,23,0,0
U3806,6,8.59,4,11,244,1,0,1,iOS,male,JEE,6,1,0
U3807,10,3.77,4,9,374,2,2,1,Android,male,college,20,1,0
U3808,7,6.72,6,7,401,6,0,0,iOS,female,college,26,1,0
U3809,10,9.25,1,11,493,5,0,0,iOS,male,NEET,16,0,0
U3810,10,5.17,3,6,448,0,0,0,iOS,female,college,15,1,0
U3811,10,5.41,6,4,316,4,0,1,Android,male,school,22,0,0
U3812,6,4.33,4,10,130,0,0,0,iOS,male,JEE,22,1,0
U3813,9,7.72,6,9,488,3,0,1,iOS,male,NEET,15,1,0
U3814,7,9.06,3,3,86,0,0,0,Android,male,JEE,28,1,0
U3815,10,7.43,4,10,186,1,1,0,Android,female,school,26,1,0
U3816,7,4.09,7,8,241,3,1,0,iOS,female,college,26,1,0
U3817,13,6.57,5,11,230,7,1,1,Android,female,NEET,23,1,0
U3818,9,4.04,7,8,48,1,1,0,Android,male,college,27,0,0
U3819,5,7.44,6,6,158,8,0,0,Android,female,NEET,28,1,0
U3820,10,3.96,6,10,148,4,2,0,Android,female,college,23,0,0
U3821,18,4.34,6,10,205,10,0,0,iOS,male,school,15,1,0
U3822,11,7.22,4,7,154,3,0,0,iOS,male,school,28,1,0
U3823,13,7,4,11,360,2,1,0,iOS,male,NEET,30,0,0
U3824,8,4.52,5,8,79,2,0,0,Android,male,school,29,1,0
U3825,6,5.99,8,6,485,3,1,0,Android,male,JEE,18,1,0
U3826,5,8.02,4,11,223,8,2,1,Android,female,school,27,0,0
U3827,14,4.47,4,5,85,3,0,0,iOS,female,college,29,0,0
U3828,4,4.32,5,8,273,8,0,0,iOS,male,school,20,0,0
U3829,11,6.58,2,3,256,8,0,1,iOS,male,NEET,22,0,0
U3830,8,8.97,6,2,418,1,0,0,iOS,female,college,30,0,0
U3831,7,6.74,8,9,452,7,2,1,iOS,male,school,27,1,0
U3832,9,4.64,4,10,247,8,0,1,Android,male,school,23,0,0
U3833,6,7.49,4,4,481,8,0,0,iOS,female,school,18,1,0
U3834,8,5.89,5,5,316,5,1,0,Android,male,college,21,0,0
U3835,9,5.13,4,6,479,2,0,0,iOS,female,college,28,1,0
U3836,12,7.57,4,10,266,8,1,0,iOS,female,college,8,0,0
U3837,11,6.58,2,3,256,8,0,1,iOS,male,NEET,16,1,0
U3838,10,3.77,4,9,374,2,2,1,Android,female,school,25,1,0
U3839,6,8.59,4,11,244,1,0,1,iOS,female,JEE,23,1,0
U3840,19,7.4,5,3,239,2,0,1,Android,male,school,14,0,0
U3841,10,4.1,7,6,302,10,0,0,Android,female,NEET,25,1,0
U3842,8,6.8,4,3,241,6,0,0,iOS,male,college,22,1,0
U3843,11,5.09,4,6,114,3,0,1,Android,male,college,29,1,0
U3844,10,5.63,6,4,388,3,0,1,Android,male,NEET,17,1,0
U3845,6,7.13,8,8,494,7,1,1,Android,female,school,18,1,0
U3846,13,7.97,5,4,425,1,1,0,Android,female,school,22,1,0
U3847,3,4.54,3,7,434,9,1,0,iOS,female,JEE,22,1,0
U3848,10,7.43,4,10,186,1,1,0,Android,male,NEET,16,1,0
U3849,15,6.91,5,4,497,2,1,0,iOS,female,college,21,1,0
U3850,13,5.81,7,8,380,9,2,0,Android,female,school,21,1,0
U3851,10,7.02,4,2,373,9,0,1,Android,female,JEE,27,0,0
U3852,3,5.79,2,10,172,9,2,0,Android,male,college,25,1,0
U3853,10,6.67,6,8,478,0,1,0,iOS,female,school,19,1,0
U3854,9,6.87,10,4,138,9,0,0,Android,female,college,24,1,0
U3855,6,6.68,6,8,400,0,2,1,iOS,female,college,30,0,0
U3856,8,9.16,8,5,491,8,0,0,Android,female,college,20,1,0
U3857,9,9.64,3,9,214,9,1,0,Android,female,school,24,1,0
U3858,9,9.64,3,9,214,9,1,0,Android,female,NEET,19,1,0
U3859,19,5.9,5,4,318,6,0,0,Android,male,JEE,24,1,0
U3860,8,3.8,7,5,59,6,0,0,Android,female,JEE,23,0,0
U3861,7,6.74,8,9,452,7,2,1,iOS,male,school,6,1,0
U3862,11,10.85,6,9,328,6,0,0,iOS,female,JEE,20,1,0
U3863,10,3.46,8,9,204,9,1,0,iOS,male,NEET,23,1,0
U3864,13,5.51,5,8,314,6,1,0,iOS,female,college,7,1,0
U3865,6,7.44,3,3,171,4,0,0,Android,female,school,29,0,0
U3866,6,4.91,4,5,339,2,0,1,iOS,male,school,19,1,0
U3867,6,4.86,4,6,159,0,0,0,Android,male,school,21,1,0
U3868,10,3.77,4,9,374,2,2,1,Android,male,school,18,1,0
U3869,12,3.48,5,7,238,2,0,0,iOS,female,JEE,17,1,0
U3870,12,5.07,4,8,322,7,2,0,iOS,male,college,15,1,0
U3871,10,4.68,8,6,276,5,0,1,iOS,male,NEET,25,0,0
U3872,12,8.09,5,9,215,3,0,0,Android,female,school,13,1,0
U3873,14,5.36,3,11,376,1,0,1,Android,female,college,23,1,0
U3874,10,7.39,4,6,467,9,1,1,iOS,male,JEE,24,0,0
U3875,7,7.3,3,5,292,9,1,0,iOS,female,JEE,21,1,0
U3876,15,6.91,5,4,497,2,1,0,iOS,female,NEET,20,1,0
U3877,10,3.3,7,14,263,10,0,1,Android,male,college,13,1,0
U3878,11,8.19,6,3,497,3,0,0,Android,male,JEE,5,0,0
U3879,7,5.15,9,10,303,9,0,0,iOS,male,school,18,0,0
U3880,8,5.61,5,12,108,4,2,0,iOS,female,JEE,24,1,0
U3881,8,5.69,11,4,341,9,0,0,iOS,male,NEET,16,1,0
U3882,5,8.02,4,11,223,8,2,1,Android,male,JEE,21,0,0
U3883,3,5.79,2,10,172,9,2,0,Android,female,college,7,1,0
U3884,6,6.83,4,8,319,4,0,1,iOS,female,college,30,1,0
U3885,11,6.41,7,8,179,9,0,0,iOS,female,college,17,1,0
U3886,11,6.71,6,7,387,10,1,1,Android,male,school,17,1,0
U3887,10,4.68,8,6,276,5,0,1,iOS,female,NEET,23,0,0
U3888,8,5.54,6,5,290,1,0,1,Android,female,NEET,7,1,0
U3889,13,5.81,7,8,380,9,2,0,Android,female,college,19,1,0
U3890,13,6.45,1,7,357,6,0,0,iOS,female,NEET,17,0,0
U3891,8,3.8,7,5,59,6,0,0,Android,male,college,16,1,0
U3892,7,8.05,3,10,176,0,1,0,iOS,female,school,27,0,0
U3893,7,4.09,7,8,241,3,1,0,iOS,female,JEE,22,1,0
U3894,10,6.28,6,4,244,7,0,0,iOS,male,NEET,23,1,0
U3895,9,8.08,8,9,97,0,0,1,Android,male,college,16,1,0
U3896,7,6.74,8,9,452,7,2,1,iOS,female,school,23,0,0
U3897,14,4.33,5,4,269,4,0,0,iOS,female,NEET,15,1,0
U3898,9,7.37,8,12,393,7,0,1,iOS,male,school,9,1,0
U3899,12,6.84,5,11,279,2,1,0,iOS,female,school,19,0,0
U3900,12,6.52,5,13,327,10,2,1,Android,female,college,8,0,0
U3901,7,7.71,4,4,423,2,0,0,iOS,male,JEE,24,1,0
U3902,13,7.97,4,8,304,3,0,0,Android,male,school,17,0,0
U3903,11,4.98,5,7,36,7,0,1,iOS,female,JEE,22,1,0
U3904,7,4.68,3,7,112,6,0,0,iOS,male,NEET,15,1,0
U3905,11,6.41,7,8,179,9,0,0,iOS,female,NEET,8,1,0
U3906,19,7.4,5,3,239,2,0,1,Android,female,college,24,1,0
U3907,9,7.72,6,9,488,3,0,1,iOS,female,NEET,13,0,0
U3908,18,4.34,6,10,205,10,0,0,iOS,male,NEET,24,1,0
U3909,13,9.74,1,8,460,1,0,0,iOS,female,college,21,0,0
U3910,7,5.63,2,6,57,9,0,1,iOS,female,NEET,5,1,0
U3911,12,6.52,5,13,327,10,2,1,Android,male,JEE,21,1,0
U3912,8,6.38,8,6,303,10,0,0,iOS,female,JEE,10,1,0
U3913,10,9.08,5,5,62,7,0,1,Android,female,college,12,0,0
U3914,13,7.97,4,8,304,3,0,0,Android,male,JEE,8,1,0
U3915,13,9.74,1,8,460,1,0,0,iOS,female,JEE,15,1,0
U3916,18,4.34,6,10,205,10,0,0,iOS,male,JEE,21,1,0
U3917,11,4.61,4,7,65,6,0,0,Android,male,JEE,17,0,0
U3918,6,4.91,4,5,339,2,0,1,iOS,female,NEET,22,1,0
U3919,5,4.21,6,9,65,9,1,0,Android,male,JEE,19,1,0
U3920,13,5.81,7,8,380,9,2,0,Android,female,JEE,20,0,0
U3921,13,8.84,5,9,493,1,0,0,iOS,female,NEET,25,1,0
U3922,8,6.7,3,6,337,2,0,0,Android,male,NEET,25,1,0
U3923,12,5.9,7,6,481,8,0,0,iOS,female,college,24,0,0
U3924,8,5.17,7,6,38,0,0,0,Android,female,school,11,1,0
U3925,8,3.8,7,5,59,6,0,0,Android,female,JEE,7,0,0
U3926,11,4.3,4,4,202,2,0,0,iOS,female,JEE,9,0,0
U3927,13,3.58,3,6,44,2,0,0,Android,female,NEET,16,0,0
U3928,13,7.99,7,13,188,2,0,0,iOS,female,college,17,1,0
U3929,15,7.72,2,7,289,2,0,1,iOS,female,school,30,1,0
U3930,10,7.39,4,6,467,9,1,1,iOS,male,JEE,26,1,0
U3931,13,7.97,5,4,425,1,1,0,Android,male,college,6,0,0
U3932,6,6.68,6,8,400,0,2,1,iOS,female,JEE,24,1,0
U3933,9,4.04,7,8,48,1,1,0,Android,female,JEE,21,0,0
U3934,10,3.77,4,9,374,2,2,1,Android,female,college,22,1,0
U3935,6,6.91,2,7,375,6,0,0,Android,male,college,27,1,0
U3936,11,6.32,4,4,212,7,1,0,iOS,male,NEET,19,1,0
U3937,9,6.47,2,5,49,0,1,0,Android,female,JEE,24,0,0
U3938,7,9.06,3,3,86,0,0,0,Android,female,college,28,1,0
U3939,11,10.02,6,7,183,6,0,1,Android,male,JEE,26,1,0
U3940,10,6.28,6,4,244,7,0,0,iOS,male,school,18,1,0
U3941,6,4.28,7,2,355,3,0,0,Android,female,college,13,1,0
U3942,12,6.17,2,11,94,3,0,0,Android,male,school,21,1,0
U3943,15,6.91,5,4,497,2,1,0,iOS,female,JEE,18,1,0
U3944,9,6.47,2,5,49,0,1,0,Android,female,school,6,1,0
U3945,5,8.02,4,11,223,8,2,1,Android,female,NEET,11,0,0
U3946,8,4.9,9,11,406,10,1,1,iOS,male,college,17,1,0
U3947,6,10.18,5,5,295,3,1,0,iOS,female,school,30,1,0
U3948,8,6.7,3,6,337,2,0,0,Android,male,NEET,21,0,0
U3949,13,4.21,6,14,111,1,2,0,iOS,female,JEE,27,1,0
U3950,8,6.7,3,6,337,2,0,0,Android,female,NEET,26,0,0
U3951,8,5.17,7,6,38,0,0,0,Android,male,NEET,22,0,0
U3952,9,3.83,5,6,20,8,1,0,Android,female,NEET,29,1,0
U3953,10,6.89,3,6,124,0,1,0,Android,male,JEE,18,1,0
U3954,6,7.58,2,5,447,0,0,0,Android,male,college,28,1,0
U3955,10,6.89,3,6,124,0,1,0,Android,male,school,13,1,0
U3956,11,4.86,3,5,246,10,0,0,Android,female,NEET,15,1,0
U3957,8,5.6,4,4,496,3,0,1,iOS,female,JEE,21,0,0
U3958,8,7.34,5,10,255,4,1,0,iOS,female,NEET,29,1,0
U3959,12,4.1,5,10,234,7,1,0,Android,female,school,23,1,0
U3960,12,6.59,6,9,306,3,0,0,iOS,male,school,19,1,0
U3961,11,5.33,6,7,303,4,2,0,iOS,male,JEE,16,1,0
U3962,6,4.91,4,5,339,2,0,1,iOS,female,JEE,16,0,0
U3963,7,4.83,6,7,18,7,0,0,Android,male,college,29,0,0
U3964,3,5.74,7,6,147,5,0,1,Android,female,school,29,0,0
U3965,13,7,4,11,360,2,1,0,iOS,male,college,30,0,0
U3966,11,3.58,8,8,494,10,1,0,Android,male,JEE,29,1,0
U3967,7,7.3,3,5,292,9,1,0,iOS,female,school,24,1,0
U3968,14,8.41,4,6,270,8,0,0,iOS,female,school,25,1,0
U3969,12,6.59,6,9,306,3,0,0,iOS,female,school,28,1,0
U3970,11,6.73,5,5,171,7,0,0,iOS,male,NEET,9,1,0
U3971,10,5.63,6,4,388,3,0,1,Android,female,school,25,1,0
U3972,8,7.58,3,5,256,3,0,1,Android,female,NEET,15,1,0
U3973,6,7.44,3,3,171,4,0,0,Android,female,JEE,20,1,0
U3974,13,5.81,7,8,380,9,2,0,Android,female,JEE,17,1,0
U3975,11,6.71,6,7,387,10,1,1,Android,male,NEET,17,1,0
U3976,8,8.4,4,5,163,3,0,1,iOS,male,JEE,25,0,0
U3977,10,5.17,3,6,448,0,0,0,iOS,female,NEET,12,1,0
U3978,10,7.39,4,6,467,9,1,1,iOS,male,school,30,1,0
U3979,11,6.58,2,3,256,8,0,1,iOS,male,college,22,1,0
U3980,11,10.85,6,9,328,6,0,0,iOS,male,NEET,22,1,0
U3981,6,3.35,7,0,480,0,0,0,Android,female,JEE,24,1,0
U3982,11,4.86,3,5,246,10,0,0,Android,female,JEE,18,0,0
U3983,9,6.96,6,11,94,4,0,0,Android,female,JEE,10,1,0
U3984,9,4.64,4,10,247,8,0,1,Android,female,school,21,1,0
U3985,7,4.09,7,8,241,3,1,0,iOS,female,NEET,17,0,0
U3986,15,7.13,6,4,25,1,1,0,Android,male,NEET,30,1,0
U3987,10,3.96,6,10,148,4,2,0,Android,female,NEET,10,0,0
U3988,8,6.16,5,5,114,7,2,0,iOS,male,JEE,21,1,0
U3989,10,6.52,8,9,25,10,0,1,Android,male,college,16,1,0
U3990,6,7.49,4,4,481,8,0,0,iOS,female,school,28,0,0
U3991,10,3.01,7,5,444,0,1,0,Android,female,JEE,24,1,0
U3992,12,6.59,6,9,306,3,0,0,iOS,male,NEET,28,1,0
U3993,5,4.21,6,9,65,9,1,0,Android,female,school,24,1,0
U3994,9,4.64,4,10,247,8,0,1,Android,male,NEET,15,1,0
U3995,6,7.15,6,5,492,1,0,0,iOS,male,JEE,30,1,0
U3996,6,7.44,3,3,171,4,0,0,Android,male,school,24,1,0
U3997,6,10.18,5,5,295,3,1,0,iOS,female,college,9,1,0
U3998,12,8.09,5,9,215,3,0,0,Android,female,school,18,0,0
U3999,8,6.8,4,3,241,6,0,0,iOS,female,school,16,1,0
U4000,15,3.52,5,6,482,6,1,0,iOS,female,NEET,30,0,0
U4001,9,8.08,8,9,97,0,0,1,Android,male,NEET,27,0,0
U4002,7,4.09,7,8,241,3,1,0,iOS,female,JEE,6,1,0
U4003,6,5.3,5,7,434,8,0,1,Android,female,college,25,0,0
U4004,10,3.96,6,10,148,4,2,0,Android,female,JEE,23,1,0
U4005,14,5.64,3,4,18,7,1,1,Android,male,school,17,1,0
U4006,9,4.8,5,6,219,3,1,0,Android,male,NEET,15,1,0
U4007,11,10.85,6,9,328,6,0,0,iOS,female,JEE,19,0,0
U4008,16,6.6,6,8,467,4,0,0,Android,female,college,21,1,0
U4009,11,7.22,4,7,154,3,0,0,iOS,female,JEE,9,1,0
U4010,7,5.15,9,10,303,9,0,0,iOS,female,college,15,1,0
U4011,14,5.64,3,4,18,7,1,1,Android,male,NEET,28,0,0
U4012,15,8.17,0,6,374,3,0,0,iOS,female,JEE,25,0,0
U4013,10,3.96,6,10,148,4,2,0,Android,female,college,18,1,0
U4014,7,9.06,3,3,86,0,0,0,Android,female,NEET,16,1,0
U4015,15,5.85,8,10,229,3,0,0,iOS,male,college,28,0,0
U4016,3,5.79,2,10,172,9,2,0,Android,female,JEE,26,0,0
U4017,11,10.02,6,7,183,6,0,1,Android,female,school,15,0,0
U4018,10,6.28,6,4,244,7,0,0,iOS,female,JEE,23,1,0
U4019,10,6.52,8,9,25,10,0,1,Android,female,college,19,1,0
U4020,9,9.95,6,9,90,5,0,0,Android,male,JEE,10,0,0
U4021,7,4.68,3,7,112,6,0,0,iOS,female,NEET,20,1,0
U4022,7,9.06,3,3,86,0,0,0,Android,female,NEET,14,1,0
U4023,12,4.7,5,5,187,6,2,0,iOS,male,school,21,1,0
U4024,11,4.98,5,7,36,7,0,1,iOS,female,school,7,1,0
U4025,8,4.52,5,8,79,2,0,0,Android,male,school,17,1,0
U4026,9,4.8,5,6,219,3,1,0,Android,female,college,8,1,0
U4027,9,9.64,3,9,214,9,1,0,Android,male,JEE,20,1,0
U4028,11,8.19,6,3,497,3,0,0,Android,male,school,25,1,0
U4029,11,9.78,4,3,367,10,2,1,Android,female,NEET,29,1,0
U4030,13,3.58,3,6,44,2,0,0,Android,female,NEET,10,1,0
U4031,8,5.89,5,5,316,5,1,0,Android,female,school,6,1,0
U4032,6,6.91,2,7,375,6,0,0,Android,female,JEE,16,1,0
U4033,10,8.9,4,3,125,8,2,0,Android,female,college,30,1,0
U4034,9,3.83,5,6,20,8,1,0,Android,male,college,23,1,0
U4035,8,3.8,7,5,59,6,0,0,Android,female,college,6,1,0
U4036,14,10.2,2,11,158,0,0,0,Android,male,JEE,22,1,0
U4037,9,3.83,5,6,20,8,1,0,Android,male,college,23,1,0
U4038,9,4.9,9,4,39,8,0,0,iOS,male,JEE,26,1,0
U4039,12,5.9,7,6,481,8,0,0,iOS,female,NEET,25,1,0
U4040,7,10.73,5,6,259,10,0,0,iOS,female,NEET,14,1,0
U4041,11,7.22,4,7,154,3,0,0,iOS,male,NEET,24,1,0
U4042,4,4.32,5,8,273,8,0,0,iOS,female,school,5,1,0
U4043,11,10.02,6,7,183,6,0,1,Android,male,school,17,1,0
U4044,11,10.02,6,7,183,6,0,1,Android,male,college,17,1,0
U4045,10,7.39,4,6,467,9,1,1,iOS,female,school,10,1,0
U4046,11,10.02,6,7,183,6,0,1,Android,male,college,20,1,0
U4047,6,10.18,5,5,295,3,1,0,iOS,female,JEE,12,0,0
U4048,14,7.99,4,2,76,7,0,0,iOS,male,college,19,1,0
U4049,12,8.09,5,9,215,3,0,0,Android,female,college,22,1,0
U4050,19,5.9,5,4,318,6,0,0,Android,female,JEE,30,1,0
U4051,5,3.77,2,4,130,9,0,1,Android,male,NEET,7,0,0
U4052,8,6.65,5,8,472,3,0,0,Android,female,college,17,1,0
U4053,7,6.03,3,9,464,0,1,1,Android,female,school,23,1,0
U4054,13,7.97,5,4,425,1,1,0,Android,male,college,13,0,0
U4055,15,3.52,5,6,482,6,1,0,iOS,male,NEET,13,1,0
U4056,9,4.64,4,10,247,8,0,1,Android,male,school,28,0,0
U4057,11,7.74,2,10,67,6,0,0,iOS,female,college,29,1,0
U4058,15,8.17,0,6,374,3,0,0,iOS,male,school,16,1,0
U4059,8,5.17,7,6,38,0,0,0,Android,male,college,13,1,0
U4060,9,5.13,4,6,479,2,0,0,iOS,female,school,24,1,0
U4061,11,7.22,4,7,154,3,0,0,iOS,female,school,22,1,0
U4062,9,6.41,5,13,170,6,1,0,Android,female,college,19,1,0
U4063,15,7.13,6,4,25,1,1,0,Android,female,NEET,25,1,0
U4064,6,5.99,8,6,485,3,1,0,Android,male,NEET,19,1,0
U4065,10,6.67,6,8,478,0,1,0,iOS,female,NEET,5,1,0
U4066,7,5.23,3,6,169,9,0,0,iOS,male,school,16,1,0
U4067,3,5.74,7,6,147,5,0,1,Android,female,school,25,1,0
U4068,9,6.41,5,13,170,6,1,0,Android,male,JEE,16,1,0
U4069,8,7.58,3,5,256,3,0,1,Android,female,college,23,0,0
U4070,7,8.05,3,10,176,0,1,0,iOS,male,JEE,27,1,0
U4071,12,3.48,5,7,238,2,0,0,iOS,female,school,23,1,0
U4072,8,6.16,5,5,114,7,2,0,iOS,male,college,28,1,0
U4073,12,6.84,5,11,279,2,1,0,iOS,male,JEE,8,0,0
U4074,12,5.07,4,8,322,7,2,0,iOS,female,college,20,1,0
U4075,7,4.43,7,3,450,1,0,0,iOS,female,NEET,16,0,0
U4076,8,6.16,5,5,114,7,2,0,iOS,male,JEE,14,1,0
U4077,15,6.91,5,4,497,2,1,0,iOS,male,school,28,1,0
U4078,6,5.43,2,6,104,9,0,1,iOS,male,JEE,23,1,0
U4079,6,7.13,8,8,494,7,1,1,Android,female,JEE,30,1,0
U4080,5,7.63,2,8,444,5,0,0,iOS,male,school,22,1,0
U4081,14,11.39,3,7,167,5,1,0,Android,male,JEE,20,0,0
U4082,11,5.23,4,3,253,10,0,1,iOS,female,NEET,17,1,0
U4083,6,5.26,6,5,232,3,0,1,iOS,female,JEE,29,1,0
U4084,6,7.15,6,5,492,1,0,0,iOS,female,NEET,30,1,0
U4085,6,5.43,2,6,104,9,0,1,iOS,male,NEET,23,0,0
U4086,13,7.97,5,4,425,1,1,0,Android,female,college,20,1,0
U4087,9,7.37,8,12,393,7,0,1,iOS,male,JEE,7,1,0
U4088,12,6.84,5,11,279,2,1,0,iOS,male,JEE,25,0,0
U4089,12,3.48,5,7,238,2,0,0,iOS,female,school,23,1,0
U4090,13,9.74,1,8,460,1,0,0,iOS,female,JEE,27,0,0
U4091,6,4.33,4,10,130,0,0,0,iOS,female,JEE,29,0,0
U4092,5,8.02,4,11,223,8,2,1,Android,female,JEE,26,0,0
U4093,12,8.09,5,9,215,3,0,0,Android,female,school,10,1,0
U4094,8,6.16,5,5,114,7,2,0,iOS,female,JEE,18,1,0
U4095,12,6.52,5,13,327,10,2,1,Android,male,school,21,1,0
U4096,7,4.43,7,3,450,1,0,0,iOS,female,college,14,1,0
U4097,11,9.78,4,3,367,10,2,1,Android,female,school,21,1,0
U4098,9,4.04,7,8,48,1,1,0,Android,female,school,20,0,0
U4099,13,9.74,1,8,460,1,0,0,iOS,male,NEET,16,1,0
U4100,9,6.47,2,5,49,0,1,0,Android,female,JEE,15,1,0
U4101,6,9.67,5,9,250,8,0,0,iOS,female,school,7,1,0
U4102,9,4.64,4,10,247,8,0,1,Android,female,school,21,0,0
U4103,12,6.52,5,13,327,10,2,1,Android,male,school,18,1,0
U4104,6,4.86,4,6,159,0,0,0,Android,male,JEE,15,1,0
U4105,10,8.9,4,3,125,8,2,0,Android,female,JEE,18,1,0
U4106,13,5.81,7,8,380,9,2,0,Android,female,college,23,1,0
U4107,8,7.58,3,5,256,3,0,1,Android,female,NEET,17,1,0
U4108,7,5.15,9,10,303,9,0,0,iOS,male,NEET,21,1,0
U4109,5,8.02,4,11,223,8,2,1,Android,male,college,20,0,0
U4110,9,4.9,9,4,39,8,0,0,iOS,female,college,17,0,0
U4111,12,6.21,5,5,200,3,1,0,iOS,male,JEE,25,1,0
U4112,9,7.84,4,5,451,7,1,0,iOS,male,school,22,1,0
U4113,12,8.09,5,9,215,3,0,0,Android,male,NEET,22,0,0
U4114,11,5.51,4,9,73,4,0,0,iOS,male,college,16,1,0
U4115,7,4.09,7,8,241,3,1,0,iOS,male,college,17,1,0
U4116,6,7.44,3,3,171,4,0,0,Android,female,school,30,1,0
U4117,8,8.4,4,5,163,3,0,1,iOS,male,school,10,1,0
U4118,14,4.33,5,4,269,4,0,0,iOS,female,school,22,0,0
U4119,11,7.74,2,10,67,6,0,0,iOS,female,NEET,25,1,0
U4120,7,4.68,3,7,112,6,0,0,iOS,male,school,25,0,0
U4121,15,6.1,3,10,89,7,0,0,iOS,male,school,7,1,0
U4122,6,6.91,2,7,375,6,0,0,Android,female,JEE,15,1,0
U4123,13,4.15,5,8,485,2,0,1,iOS,female,JEE,29,1,0
U4124,8,3.19,8,3,337,10,0,0,Android,male,school,5,1,0
U4125,12,4.58,2,1,443,4,0,1,iOS,male,school,21,1,0
U4126,3,5.79,2,10,172,9,2,0,Android,female,NEET,15,1,0
U4127,6,8.59,4,11,244,1,0,1,iOS,female,JEE,22,1,0
U4128,6,4.33,4,10,130,0,0,0,iOS,male,college,21,1,0
U4129,12,4.1,5,10,234,7,1,0,Android,female,JEE,22,1,0
U4130,5,7.44,6,6,158,8,0,0,Android,female,NEET,22,0,0
U4131,13,7,4,11,360,2,1,0,iOS,male,college,18,1,0
U4132,10,6.28,6,4,244,7,0,0,iOS,male,NEET,28,1,0
U4133,12,5.9,7,6,481,8,0,0,iOS,female,JEE,25,0,0
